,score,species,raw_position,strand,align_position,motif
23072,-4.201627731323242,VT63725|0|MEMB002A|-|618,0,positive,0,bcd_FlyReg.fm
23073,0.902116060256958,VT63725|0|MEMB002A|-|618,0,negative,0,bcd_FlyReg.fm
23074,-5.201627731323242,VT63725|0|MEMB002A|-|618,1,positive,1,bcd_FlyReg.fm
23075,-0.3458114564418793,VT63725|0|MEMB002A|-|618,1,negative,1,bcd_FlyReg.fm
23076,-5.140227317810059,VT63725|0|MEMB002A|-|618,2,positive,2,bcd_FlyReg.fm
23077,-2.155334234237671,VT63725|0|MEMB002A|-|618,2,negative,2,bcd_FlyReg.fm
23078,-4.201627731323242,VT63725|0|MEMB002A|-|618,3,positive,3,bcd_FlyReg.fm
23079,0.902116060256958,VT63725|0|MEMB002A|-|618,3,negative,3,bcd_FlyReg.fm
23080,-0.992174506187439,VT63725|0|MEMB002A|-|618,4,positive,4,bcd_FlyReg.fm
23081,2.0078256130218506,VT63725|0|MEMB002A|-|618,4,negative,4,bcd_FlyReg.fm
23082,-5.140227317810059,VT63725|0|MEMB002A|-|618,5,positive,5,bcd_FlyReg.fm
23083,-3.155334234237671,VT63725|0|MEMB002A|-|618,5,negative,5,bcd_FlyReg.fm
23084,-3.2016279697418213,VT63725|0|MEMB002A|-|618,6,positive,6,bcd_FlyReg.fm
23085,0.902116060256958,VT63725|0|MEMB002A|-|618,6,negative,6,bcd_FlyReg.fm
23086,-3.345811367034912,VT63725|0|MEMB002A|-|618,7,positive,7,bcd_FlyReg.fm
23087,-2.2016279697418213,VT63725|0|MEMB002A|-|618,7,negative,7,bcd_FlyReg.fm
23088,-5.140227317810059,VT63725|0|MEMB002A|-|618,8,positive,8,bcd_FlyReg.fm
23089,-3.155334234237671,VT63725|0|MEMB002A|-|618,8,negative,8,bcd_FlyReg.fm
23090,-3.2016279697418213,VT63725|0|MEMB002A|-|618,9,positive,9,bcd_FlyReg.fm
23091,0.902116060256958,VT63725|0|MEMB002A|-|618,9,negative,9,bcd_FlyReg.fm
23092,-4.307337284088135,VT63725|0|MEMB002A|-|618,10,positive,10,bcd_FlyReg.fm
23093,-2.1402273178100586,VT63725|0|MEMB002A|-|618,10,negative,10,bcd_FlyReg.fm
23094,-3.1402273178100586,VT63725|0|MEMB002A|-|618,11,positive,11,bcd_FlyReg.fm
23095,-4.307337284088135,VT63725|0|MEMB002A|-|618,11,negative,11,bcd_FlyReg.fm
23096,2.294227123260498,VT63725|0|MEMB002A|-|618,12,positive,12,bcd_FlyReg.fm
23097,1.0692260265350342,VT63725|0|MEMB002A|-|618,12,negative,12,bcd_FlyReg.fm
23098,-6.403261661529541,VT63725|0|MEMB002A|-|618,13,positive,13,bcd_FlyReg.fm
23099,-8.4032621383667,VT63725|0|MEMB002A|-|618,13,negative,13,bcd_FlyReg.fm
23100,-1.953700304031372,VT63725|0|MEMB002A|-|618,14,positive,14,bcd_FlyReg.fm
23101,1.0541191101074219,VT63725|0|MEMB002A|-|618,14,negative,14,bcd_FlyReg.fm
23102,-7.403261661529541,VT63725|0|MEMB002A|-|618,15,positive,15,bcd_FlyReg.fm
23103,-3.3073372840881348,VT63725|0|MEMB002A|-|618,15,negative,15,bcd_FlyReg.fm
23104,-5.140227317810059,VT63725|0|MEMB002A|-|618,16,positive,16,bcd_FlyReg.fm
23105,-1.3073372840881348,VT63725|0|MEMB002A|-|618,16,negative,16,bcd_FlyReg.fm
23106,-0.8922998309135437,VT63725|0|MEMB002A|-|618,17,positive,17,bcd_FlyReg.fm
23107,0.10770019143819809,VT63725|0|MEMB002A|-|618,17,negative,17,bcd_FlyReg.fm
23108,-3.2016279697418213,VT63725|0|MEMB002A|-|618,18,positive,18,bcd_FlyReg.fm
23109,-3.345811367034912,VT63725|0|MEMB002A|-|618,18,negative,18,bcd_FlyReg.fm
23110,3.2557530403137207,VT63725|0|MEMB002A|-|618,19,positive,19,bcd_FlyReg.fm
23111,1.007825493812561,VT63725|0|MEMB002A|-|618,19,negative,19,bcd_FlyReg.fm
23112,-2.1938083171844482,VT63725|0|MEMB002A|-|618,20,positive,20,bcd_FlyReg.fm
23113,-5.201627731323242,VT63725|0|MEMB002A|-|618,20,negative,20,bcd_FlyReg.fm
23114,1.007825493812561,VT63725|0|MEMB002A|-|618,21,positive,21,bcd_FlyReg.fm
23115,0.007825496606528759,VT63725|0|MEMB002A|-|618,21,negative,21,bcd_FlyReg.fm
23116,-1.3458114862442017,VT63725|0|MEMB002A|-|618,22,positive,22,bcd_FlyReg.fm
23117,-4.201627731323242,VT63725|0|MEMB002A|-|618,22,negative,22,bcd_FlyReg.fm
23118,-2.3073372840881348,VT63725|0|MEMB002A|-|618,23,positive,23,bcd_FlyReg.fm
23119,-4.140227317810059,VT63725|0|MEMB002A|-|618,23,negative,23,bcd_FlyReg.fm
23120,-4.555264949798584,VT63725|0|MEMB002A|-|618,24,positive,24,bcd_FlyReg.fm
23121,-7.555264949798584,VT63725|0|MEMB002A|-|618,24,negative,24,bcd_FlyReg.fm
23122,-0.05940979719161987,VT63725|0|MEMB002A|-|618,25,positive,25,bcd_FlyReg.fm
23123,-3.1402273178100586,VT63725|0|MEMB002A|-|618,25,negative,25,bcd_FlyReg.fm
23124,-6.403261661529541,VT63725|0|MEMB002A|-|618,26,positive,26,bcd_FlyReg.fm
23125,-8.4032621383667,VT63725|0|MEMB002A|-|618,26,negative,26,bcd_FlyReg.fm
23126,2.294227123260498,VT63725|0|MEMB002A|-|618,27,positive,27,bcd_FlyReg.fm
23127,3.3171534538269043,VT63725|0|MEMB002A|-|618,27,negative,27,bcd_FlyReg.fm
23128,-3.155334234237671,VT63725|0|MEMB002A|-|618,28,positive,28,bcd_FlyReg.fm
23129,-5.140227317810059,VT63725|0|MEMB002A|-|618,28,negative,28,bcd_FlyReg.fm
23130,3.3556277751922607,VT63725|0|MEMB002A|-|618,29,positive,29,bcd_FlyReg.fm
23131,-1.892299771308899,VT63725|0|MEMB002A|-|618,29,negative,29,bcd_FlyReg.fm
