,score,species,raw_position,strand,align_position,motif
9306,-4.201627731323242,VT64192|0|MEMB002A|+|304,0,positive,17,bcd_FlyReg.fm
9307,0.902116060256958,VT64192|0|MEMB002A|+|304,0,negative,17,bcd_FlyReg.fm
9308,-1.953700304031372,VT64192|0|MEMB002A|+|304,1,positive,18,bcd_FlyReg.fm
9309,2.069226026535034,VT64192|0|MEMB002A|+|304,1,negative,18,bcd_FlyReg.fm
9310,-4.140227317810059,VT64192|0|MEMB002A|+|304,2,positive,19,bcd_FlyReg.fm
9311,-4.155333995819092,VT64192|0|MEMB002A|+|304,2,negative,19,bcd_FlyReg.fm
9312,-0.9537003636360168,VT64192|0|MEMB002A|+|304,3,positive,20,bcd_FlyReg.fm
9313,0.902116060256958,VT64192|0|MEMB002A|+|304,3,negative,20,bcd_FlyReg.fm
9314,-8.4032621383667,VT64192|0|MEMB002A|+|304,4,positive,21,bcd_FlyReg.fm
9315,-5.403261661529541,VT64192|0|MEMB002A|+|304,4,negative,21,bcd_FlyReg.fm
9316,-0.8922998309135437,VT64192|0|MEMB002A|+|304,5,positive,22,bcd_FlyReg.fm
9317,2.3556277751922607,VT64192|0|MEMB002A|+|304,5,negative,22,bcd_FlyReg.fm
9318,-5.201627731323242,VT64192|0|MEMB002A|+|304,6,positive,23,bcd_FlyReg.fm
9319,-2.1938083171844482,VT64192|0|MEMB002A|+|304,6,negative,23,bcd_FlyReg.fm
9320,-0.8922998309135437,VT64192|0|MEMB002A|+|304,7,positive,24,bcd_FlyReg.fm
9321,-0.05940979719161987,VT64192|0|MEMB002A|+|304,7,negative,24,bcd_FlyReg.fm
9322,-7.403261661529541,VT64192|0|MEMB002A|+|304,8,positive,25,bcd_FlyReg.fm
9323,-5.555264949798584,VT64192|0|MEMB002A|+|304,8,negative,25,bcd_FlyReg.fm
9324,-4.140227317810059,VT64192|0|MEMB002A|+|304,9,positive,26,bcd_FlyReg.fm
9325,-2.3073372840881348,VT64192|0|MEMB002A|+|304,9,negative,26,bcd_FlyReg.fm
