,score,species,raw_position,strand,align_position,motif
13486,-3.2016279697418213,VT63975|0|MEMB002A|-|1327,0,positive,21,bcd_FlyReg.fm
13487,-3.1938083171844482,VT63975|0|MEMB002A|-|1327,0,negative,21,bcd_FlyReg.fm
13488,0.902116060256958,VT63975|0|MEMB002A|-|1327,1,positive,22,bcd_FlyReg.fm
13489,-0.9537003636360168,VT63975|0|MEMB002A|-|1327,1,negative,22,bcd_FlyReg.fm
13490,-8.4032621383667,VT63975|0|MEMB002A|-|1327,2,positive,23,bcd_FlyReg.fm
13491,-6.403261661529541,VT63975|0|MEMB002A|-|1327,2,negative,23,bcd_FlyReg.fm
13492,-3.1402273178100586,VT63975|0|MEMB002A|-|1327,3,positive,24,bcd_FlyReg.fm
13493,-0.05940979719161987,VT63975|0|MEMB002A|-|1327,3,negative,24,bcd_FlyReg.fm
13494,-8.555264472961426,VT63975|0|MEMB002A|-|1327,4,positive,25,bcd_FlyReg.fm
13495,-4.403261661529541,VT63975|0|MEMB002A|-|1327,4,negative,25,bcd_FlyReg.fm
13496,-4.140227317810059,VT63975|0|MEMB002A|-|1327,5,positive,26,bcd_FlyReg.fm
13497,-0.05940979719161987,VT63975|0|MEMB002A|-|1327,5,negative,26,bcd_FlyReg.fm
13498,-6.201627731323242,VT63975|0|MEMB002A|-|1327,6,positive,27,bcd_FlyReg.fm
13499,-0.19380836188793182,VT63975|0|MEMB002A|-|1327,6,negative,27,bcd_FlyReg.fm
13500,-0.8922998309135437,VT63975|0|MEMB002A|-|1327,7,positive,28,bcd_FlyReg.fm
13501,2.3556277751922607,VT63975|0|MEMB002A|-|1327,7,negative,28,bcd_FlyReg.fm
13502,-5.201627731323242,VT63975|0|MEMB002A|-|1327,8,positive,29,bcd_FlyReg.fm
13503,-2.1938083171844482,VT63975|0|MEMB002A|-|1327,8,negative,29,bcd_FlyReg.fm
13504,3.3171534538269043,VT63975|0|MEMB002A|-|1327,9,positive,30,bcd_FlyReg.fm
13505,2.294227123260498,VT63975|0|MEMB002A|-|1327,9,negative,30,bcd_FlyReg.fm
13506,-8.4032621383667,VT63975|0|MEMB002A|-|1327,10,positive,31,bcd_FlyReg.fm
13507,-6.403261661529541,VT63975|0|MEMB002A|-|1327,10,negative,31,bcd_FlyReg.fm
13508,-3.1402273178100586,VT63975|0|MEMB002A|-|1327,11,positive,32,bcd_FlyReg.fm
13509,-0.05940979719161987,VT63975|0|MEMB002A|-|1327,11,negative,32,bcd_FlyReg.fm
13510,-8.555264472961426,VT63975|0|MEMB002A|-|1327,12,positive,33,bcd_FlyReg.fm
13511,-4.403261661529541,VT63975|0|MEMB002A|-|1327,12,negative,33,bcd_FlyReg.fm
13512,-5.140227317810059,VT63975|0|MEMB002A|-|1327,13,positive,34,bcd_FlyReg.fm
13513,0.09259329736232758,VT63975|0|MEMB002A|-|1327,13,negative,34,bcd_FlyReg.fm
13514,-1.953700304031372,VT63975|0|MEMB002A|-|1327,14,positive,35,bcd_FlyReg.fm
13515,4.317153453826904,VT63975|0|MEMB002A|-|1327,14,negative,35,bcd_FlyReg.fm
13516,-4.140227317810059,VT63975|0|MEMB002A|-|1327,15,positive,36,bcd_FlyReg.fm
13517,-3.3073372840881348,VT63975|0|MEMB002A|-|1327,15,negative,36,bcd_FlyReg.fm
13518,2.3556277751922607,VT63975|0|MEMB002A|-|1327,16,positive,37,bcd_FlyReg.fm
13519,0.10770019143819809,VT63975|0|MEMB002A|-|1327,16,negative,37,bcd_FlyReg.fm
13520,-6.403261661529541,VT63975|0|MEMB002A|-|1327,17,positive,38,bcd_FlyReg.fm
13521,-8.4032621383667,VT63975|0|MEMB002A|-|1327,17,negative,38,bcd_FlyReg.fm
13522,-0.9537003636360168,VT63975|0|MEMB002A|-|1327,18,positive,39,bcd_FlyReg.fm
13523,0.902116060256958,VT63975|0|MEMB002A|-|1327,18,negative,39,bcd_FlyReg.fm
13524,-3.1938083171844482,VT63975|0|MEMB002A|-|1327,19,positive,40,bcd_FlyReg.fm
13525,-3.2016279697418213,VT63975|0|MEMB002A|-|1327,19,negative,40,bcd_FlyReg.fm
13526,-4.140227317810059,VT63975|0|MEMB002A|-|1327,20,positive,41,bcd_FlyReg.fm
13527,-3.3073372840881348,VT63975|0|MEMB002A|-|1327,20,negative,41,bcd_FlyReg.fm
13528,0.04629964381456375,VT63975|0|MEMB002A|-|1327,21,positive,42,bcd_FlyReg.fm
13529,1.0692260265350342,VT63975|0|MEMB002A|-|1327,21,negative,42,bcd_FlyReg.fm
13530,-5.555264949798584,VT63975|0|MEMB002A|-|1327,22,positive,43,bcd_FlyReg.fm
13531,-7.555264949798584,VT63975|0|MEMB002A|-|1327,22,negative,43,bcd_FlyReg.fm
13532,3.2557530403137207,VT63975|0|MEMB002A|-|1327,23,positive,44,bcd_FlyReg.fm
13533,1.007825493812561,VT63975|0|MEMB002A|-|1327,23,negative,44,bcd_FlyReg.fm
13534,-2.1938083171844482,VT63975|0|MEMB002A|-|1327,24,positive,45,bcd_FlyReg.fm
13535,-5.201627731323242,VT63975|0|MEMB002A|-|1327,24,negative,45,bcd_FlyReg.fm
13536,1.007825493812561,VT63975|0|MEMB002A|-|1327,25,positive,46,bcd_FlyReg.fm
13537,0.007825496606528759,VT63975|0|MEMB002A|-|1327,25,negative,46,bcd_FlyReg.fm
13538,-1.3458114862442017,VT63975|0|MEMB002A|-|1327,26,positive,47,bcd_FlyReg.fm
13539,-4.201627731323242,VT63975|0|MEMB002A|-|1327,26,negative,47,bcd_FlyReg.fm
13540,-2.3073372840881348,VT63975|0|MEMB002A|-|1327,27,positive,48,bcd_FlyReg.fm
13541,-4.140227317810059,VT63975|0|MEMB002A|-|1327,27,negative,48,bcd_FlyReg.fm
13542,-1.3073372840881348,VT63975|0|MEMB002A|-|1327,28,positive,49,bcd_FlyReg.fm
13543,-5.140227317810059,VT63975|0|MEMB002A|-|1327,28,negative,49,bcd_FlyReg.fm
13544,0.9405902028083801,VT63975|0|MEMB002A|-|1327,29,positive,50,bcd_FlyReg.fm
