,score,species,raw_position,strand,align_position,motif
12918,-3.6591038703918457,VT64826|0|MEMB002A|+|644,0,positive,9,eve_new6.fm
12919,0.06336206197738647,VT64826|0|MEMB002A|+|644,0,negative,9,eve_new6.fm
12920,-1.6591039896011353,VT64826|0|MEMB002A|+|644,1,positive,10,eve_new6.fm
12921,-1.6591039896011353,VT64826|0|MEMB002A|+|644,1,negative,10,eve_new6.fm
12922,-4.396069526672363,VT64826|0|MEMB002A|+|644,2,positive,11,eve_new6.fm
12923,0.8644579648971558,VT64826|0|MEMB002A|+|644,2,negative,11,eve_new6.fm
12924,-2.074141502380371,VT64826|0|MEMB002A|+|644,3,positive,12,eve_new6.fm
12925,-2.5216004848480225,VT64826|0|MEMB002A|+|644,3,negative,12,eve_new6.fm
12926,-6.981031894683838,VT64826|0|MEMB002A|+|644,4,positive,13,eve_new6.fm
12927,1.0019614696502686,VT64826|0|MEMB002A|+|644,4,negative,13,eve_new6.fm
12928,-1.8725075721740723,VT64826|0|MEMB002A|+|644,5,positive,14,eve_new6.fm
12929,-3.457470178604126,VT64826|0|MEMB002A|+|644,5,negative,14,eve_new6.fm
12930,-3.5216004848480225,VT64826|0|MEMB002A|+|644,6,positive,15,eve_new6.fm
12931,-3.5216004848480225,VT64826|0|MEMB002A|+|644,6,negative,15,eve_new6.fm
12932,1.0019614696502686,VT64826|0|MEMB002A|+|644,7,positive,16,eve_new6.fm
12933,-6.396069526672363,VT64826|0|MEMB002A|+|644,7,negative,16,eve_new6.fm
12934,0.8644579648971558,VT64826|0|MEMB002A|+|644,8,positive,17,eve_new6.fm
12935,-4.396069526672363,VT64826|0|MEMB002A|+|644,8,negative,17,eve_new6.fm
12936,-1.6591039896011353,VT64826|0|MEMB002A|+|644,9,positive,18,eve_new6.fm
12937,-1.6591039896011353,VT64826|0|MEMB002A|+|644,9,negative,18,eve_new6.fm
12938,-4.396069526672363,VT64826|0|MEMB002A|+|644,10,positive,19,eve_new6.fm
12939,0.8644579648971558,VT64826|0|MEMB002A|+|644,10,negative,19,eve_new6.fm
12940,-2.074141502380371,VT64826|0|MEMB002A|+|644,11,positive,20,eve_new6.fm
12941,-2.5216004848480225,VT64826|0|MEMB002A|+|644,11,negative,20,eve_new6.fm
12942,-6.981031894683838,VT64826|0|MEMB002A|+|644,12,positive,21,eve_new6.fm
12943,1.0019614696502686,VT64826|0|MEMB002A|+|644,12,negative,21,eve_new6.fm
12944,-1.8725075721740723,VT64826|0|MEMB002A|+|644,13,positive,22,eve_new6.fm
12945,-3.457470178604126,VT64826|0|MEMB002A|+|644,13,negative,22,eve_new6.fm
12946,-3.6591038703918457,VT64826|0|MEMB002A|+|644,14,positive,23,eve_new6.fm
12947,-2.5216004848480225,VT64826|0|MEMB002A|+|644,14,negative,23,eve_new6.fm
12948,-2.457470178604126,VT64826|0|MEMB002A|+|644,15,positive,24,eve_new6.fm
12949,-3.457470178604126,VT64826|0|MEMB002A|+|644,15,negative,24,eve_new6.fm
12950,-1.8725075721740723,VT64826|0|MEMB002A|+|644,16,positive,25,eve_new6.fm
12951,-3.457470178604126,VT64826|0|MEMB002A|+|644,16,negative,25,eve_new6.fm
12952,-3.6591038703918457,VT64826|0|MEMB002A|+|644,17,positive,26,eve_new6.fm
12953,-2.5216004848480225,VT64826|0|MEMB002A|+|644,17,negative,26,eve_new6.fm
12954,-2.457470178604126,VT64826|0|MEMB002A|+|644,18,positive,27,eve_new6.fm
12955,-3.457470178604126,VT64826|0|MEMB002A|+|644,18,negative,27,eve_new6.fm
12956,-1.8725075721740723,VT64826|0|MEMB002A|+|644,19,positive,28,eve_new6.fm
12957,-3.457470178604126,VT64826|0|MEMB002A|+|644,19,negative,28,eve_new6.fm
12958,-7.981031894683838,VT64826|0|MEMB002A|+|644,20,positive,29,eve_new6.fm
12959,1.0019614696502686,VT64826|0|MEMB002A|+|644,20,negative,29,eve_new6.fm
12960,-3.457470178604126,VT64826|0|MEMB002A|+|644,21,positive,30,eve_new6.fm
12961,-3.457470178604126,VT64826|0|MEMB002A|+|644,21,negative,30,eve_new6.fm
12962,-3.457470178604126,VT64826|0|MEMB002A|+|644,22,positive,31,eve_new6.fm
12963,-3.457470178604126,VT64826|0|MEMB002A|+|644,22,negative,31,eve_new6.fm
12964,-3.457470178604126,VT64826|0|MEMB002A|+|644,23,positive,32,eve_new6.fm
12965,-3.457470178604126,VT64826|0|MEMB002A|+|644,23,negative,32,eve_new6.fm
12966,0.8644579648971558,VT64826|0|MEMB002A|+|644,24,positive,33,eve_new6.fm
12967,-6.981031894683838,VT64826|0|MEMB002A|+|644,24,negative,33,eve_new6.fm
12968,-2.457470178604126,VT64826|0|MEMB002A|+|644,25,positive,34,eve_new6.fm
12969,-3.457470178604126,VT64826|0|MEMB002A|+|644,25,negative,34,eve_new6.fm
12970,2.5869240760803223,VT64826|0|MEMB002A|+|644,26,positive,35,eve_new6.fm
12971,-7.981031894683838,VT64826|0|MEMB002A|+|644,26,negative,35,eve_new6.fm
12972,-7.981031894683838,VT64826|0|MEMB002A|+|644,27,positive,36,eve_new6.fm
12973,2.5869240760803223,VT64826|0|MEMB002A|+|644,27,negative,36,eve_new6.fm
12974,1.0019614696502686,VT64826|0|MEMB002A|+|644,28,positive,37,eve_new6.fm
12975,-6.981031894683838,VT64826|0|MEMB002A|+|644,28,negative,37,eve_new6.fm
12976,-2.6591038703918457,VT64826|0|MEMB002A|+|644,29,positive,38,eve_new6.fm
12977,-1.074141502380371,VT64826|0|MEMB002A|+|644,29,negative,38,eve_new6.fm
12978,-2.457470178604126,VT64826|0|MEMB002A|+|644,30,positive,39,eve_new6.fm
12979,-2.457470178604126,VT64826|0|MEMB002A|+|644,30,negative,39,eve_new6.fm
12980,-1.074141502380371,VT64826|0|MEMB002A|+|644,31,positive,40,eve_new6.fm
12981,-2.6591038703918457,VT64826|0|MEMB002A|+|644,31,negative,40,eve_new6.fm
12982,-6.981031894683838,VT64826|0|MEMB002A|+|644,32,positive,41,eve_new6.fm
12983,1.0019614696502686,VT64826|0|MEMB002A|+|644,32,negative,41,eve_new6.fm
12984,2.44942045211792,VT64826|0|MEMB002A|+|644,33,positive,42,eve_new6.fm
