,score,species,raw_position,strand,align_position,motif
16980,-5.396069526672363,VT63724|0|MEMB002A|-|349,0,positive,2,eve_new6.fm
16981,1.0019614696502686,VT63724|0|MEMB002A|-|349,0,negative,2,eve_new6.fm
16982,-6.396069526672363,VT63724|0|MEMB002A|-|349,1,positive,3,eve_new6.fm
16983,1.0019614696502686,VT63724|0|MEMB002A|-|349,1,negative,3,eve_new6.fm
16984,-7.981031894683838,VT63724|0|MEMB002A|-|349,2,positive,4,eve_new6.fm
16985,1.0019614696502686,VT63724|0|MEMB002A|-|349,2,negative,4,eve_new6.fm
16986,0.8644579648971558,VT63724|0|MEMB002A|-|349,3,positive,5,eve_new6.fm
16987,-6.981031894683838,VT63724|0|MEMB002A|-|349,3,negative,5,eve_new6.fm
16988,-2.457470178604126,VT63724|0|MEMB002A|-|349,4,positive,6,eve_new6.fm
16989,-3.457470178604126,VT63724|0|MEMB002A|-|349,4,negative,6,eve_new6.fm
16990,2.44942045211792,VT63724|0|MEMB002A|-|349,5,positive,7,eve_new6.fm
16991,-6.981031894683838,VT63724|0|MEMB002A|-|349,5,negative,7,eve_new6.fm
16992,-2.5216004848480225,VT63724|0|MEMB002A|-|349,6,positive,8,eve_new6.fm
16993,-3.5216004848480225,VT63724|0|MEMB002A|-|349,6,negative,8,eve_new6.fm
16994,2.5869240760803223,VT63724|0|MEMB002A|-|349,7,positive,9,eve_new6.fm
16995,-6.396069526672363,VT63724|0|MEMB002A|-|349,7,negative,9,eve_new6.fm
16996,-3.6591038703918457,VT63724|0|MEMB002A|-|349,8,positive,11,eve_new6.fm
16997,0.06336206197738647,VT63724|0|MEMB002A|-|349,8,negative,11,eve_new6.fm
16998,-5.981031894683838,VT63724|0|MEMB002A|-|349,9,positive,12,eve_new6.fm
16999,1.8644579648971558,VT63724|0|MEMB002A|-|349,9,negative,12,eve_new6.fm
17000,-0.9366379380226135,VT63724|0|MEMB002A|-|349,10,positive,13,eve_new6.fm
17001,-3.6591038703918457,VT63724|0|MEMB002A|-|349,10,negative,13,eve_new6.fm
17002,-3.5216004848480225,VT63724|0|MEMB002A|-|349,11,positive,14,eve_new6.fm
17003,-1.9366379976272583,VT63724|0|MEMB002A|-|349,11,negative,14,eve_new6.fm
17004,1.0019614696502686,VT63724|0|MEMB002A|-|349,12,positive,15,eve_new6.fm
17005,-5.396069526672363,VT63724|0|MEMB002A|-|349,12,negative,15,eve_new6.fm
17006,-2.6591038703918457,VT63724|0|MEMB002A|-|349,13,positive,16,eve_new6.fm
17007,-0.07414146512746811,VT63724|0|MEMB002A|-|349,13,negative,16,eve_new6.fm
17008,-1.5216004848480225,VT63724|0|MEMB002A|-|349,14,positive,17,eve_new6.fm
17009,-2.6591038703918457,VT63724|0|MEMB002A|-|349,14,negative,17,eve_new6.fm
17010,-0.9366379380226135,VT63724|0|MEMB002A|-|349,15,positive,18,eve_new6.fm
17011,-2.074141502380371,VT63724|0|MEMB002A|-|349,15,negative,18,eve_new6.fm
17012,-7.981031894683838,VT63724|0|MEMB002A|-|349,16,positive,19,eve_new6.fm
17013,3.5869240760803223,VT63724|0|MEMB002A|-|349,16,negative,19,eve_new6.fm
17014,-2.6591038703918457,VT63724|0|MEMB002A|-|349,17,positive,20,eve_new6.fm
17015,-1.6591039896011353,VT63724|0|MEMB002A|-|349,17,negative,20,eve_new6.fm
17016,-1.6591039896011353,VT63724|0|MEMB002A|-|349,18,positive,21,eve_new6.fm
17017,-2.6591038703918457,VT63724|0|MEMB002A|-|349,18,negative,21,eve_new6.fm
17018,3.44942045211792,VT63724|0|MEMB002A|-|349,19,positive,22,eve_new6.fm
17019,-6.981031894683838,VT63724|0|MEMB002A|-|349,19,negative,22,eve_new6.fm
17020,-5.396069526672363,VT63724|0|MEMB002A|-|349,20,positive,23,eve_new6.fm
17021,1.0019614696502686,VT63724|0|MEMB002A|-|349,20,negative,23,eve_new6.fm
17022,-1.9366379976272583,VT63724|0|MEMB002A|-|349,21,positive,24,eve_new6.fm
17023,-3.5216004848480225,VT63724|0|MEMB002A|-|349,21,negative,24,eve_new6.fm
17024,-3.5216004848480225,VT63724|0|MEMB002A|-|349,22,positive,25,eve_new6.fm
17025,-1.9366379976272583,VT63724|0|MEMB002A|-|349,22,negative,25,eve_new6.fm
17026,0.8644579648971558,VT63724|0|MEMB002A|-|349,23,positive,26,eve_new6.fm
17027,-4.396069526672363,VT63724|0|MEMB002A|-|349,23,negative,26,eve_new6.fm
17028,-5.981031894683838,VT63724|0|MEMB002A|-|349,24,positive,27,eve_new6.fm
17029,1.8644579648971558,VT63724|0|MEMB002A|-|349,24,negative,27,eve_new6.fm
17030,-0.9366379380226135,VT63724|0|MEMB002A|-|349,25,positive,28,eve_new6.fm
