,score,species,raw_position,strand,align_position,motif
9306,-2.457470178604126,VT64192|0|MEMB002A|+|304,0,positive,17,eve_new6.fm
9307,-3.457470178604126,VT64192|0|MEMB002A|+|304,0,negative,17,eve_new6.fm
9308,2.5869240760803223,VT64192|0|MEMB002A|+|304,1,positive,18,eve_new6.fm
9309,-7.981031894683838,VT64192|0|MEMB002A|+|304,1,negative,18,eve_new6.fm
9310,-3.6591038703918457,VT64192|0|MEMB002A|+|304,2,positive,19,eve_new6.fm
9311,-0.9366379380226135,VT64192|0|MEMB002A|+|304,2,negative,19,eve_new6.fm
9312,-2.457470178604126,VT64192|0|MEMB002A|+|304,3,positive,20,eve_new6.fm
9313,-2.457470178604126,VT64192|0|MEMB002A|+|304,3,negative,20,eve_new6.fm
9314,-1.074141502380371,VT64192|0|MEMB002A|+|304,4,positive,21,eve_new6.fm
9315,-2.6591038703918457,VT64192|0|MEMB002A|+|304,4,negative,21,eve_new6.fm
9316,-2.5216004848480225,VT64192|0|MEMB002A|+|304,5,positive,22,eve_new6.fm
9317,-3.5216004848480225,VT64192|0|MEMB002A|+|304,5,negative,22,eve_new6.fm
9318,2.44942045211792,VT64192|0|MEMB002A|+|304,6,positive,23,eve_new6.fm
9319,-5.396069526672363,VT64192|0|MEMB002A|+|304,6,negative,23,eve_new6.fm
9320,-6.981031894683838,VT64192|0|MEMB002A|+|304,7,positive,24,eve_new6.fm
9321,2.0019614696502686,VT64192|0|MEMB002A|+|304,7,negative,24,eve_new6.fm
9322,-5.396069526672363,VT64192|0|MEMB002A|+|304,8,positive,25,eve_new6.fm
9323,0.8644579648971558,VT64192|0|MEMB002A|+|304,8,negative,25,eve_new6.fm
9324,-7.981031894683838,VT64192|0|MEMB002A|+|304,9,positive,26,eve_new6.fm
9325,1.0019614696502686,VT64192|0|MEMB002A|+|304,9,negative,26,eve_new6.fm
9326,1.0019614696502686,VT64192|0|MEMB002A|+|304,10,positive,27,eve_new6.fm
9327,-7.981031894683838,VT64192|0|MEMB002A|+|304,10,negative,27,eve_new6.fm
9328,1.0019614696502686,VT64192|0|MEMB002A|+|304,11,positive,28,eve_new6.fm
9329,-6.396069526672363,VT64192|0|MEMB002A|+|304,11,negative,28,eve_new6.fm
9330,1.0019614696502686,VT64192|0|MEMB002A|+|304,12,positive,29,eve_new6.fm
9331,-5.396069526672363,VT64192|0|MEMB002A|+|304,12,negative,29,eve_new6.fm
9332,-6.981031894683838,VT64192|0|MEMB002A|+|304,13,positive,30,eve_new6.fm
9333,3.44942045211792,VT64192|0|MEMB002A|+|304,13,negative,30,eve_new6.fm
9334,-6.981031894683838,VT64192|0|MEMB002A|+|304,14,positive,31,eve_new6.fm
9335,1.8644579648971558,VT64192|0|MEMB002A|+|304,14,negative,31,eve_new6.fm
9336,-6.981031894683838,VT64192|0|MEMB002A|+|304,15,positive,48,eve_new6.fm
9337,0.8644579648971558,VT64192|0|MEMB002A|+|304,15,negative,48,eve_new6.fm
9338,1.0019614696502686,VT64192|0|MEMB002A|+|304,16,positive,49,eve_new6.fm
9339,-7.981031894683838,VT64192|0|MEMB002A|+|304,16,negative,49,eve_new6.fm
9340,-3.457470178604126,VT64192|0|MEMB002A|+|304,17,positive,50,eve_new6.fm
9341,-1.8725075721740723,VT64192|0|MEMB002A|+|304,17,negative,50,eve_new6.fm
9342,0.8644579648971558,VT64192|0|MEMB002A|+|304,18,positive,51,eve_new6.fm
9343,-5.981031894683838,VT64192|0|MEMB002A|+|304,18,negative,51,eve_new6.fm
9344,-1.6591039896011353,VT64192|0|MEMB002A|+|304,19,positive,52,eve_new6.fm
9345,-2.6591038703918457,VT64192|0|MEMB002A|+|304,19,negative,52,eve_new6.fm
9346,3.5869240760803223,VT64192|0|MEMB002A|+|304,20,positive,53,eve_new6.fm
9347,-7.981031894683838,VT64192|0|MEMB002A|+|304,20,negative,53,eve_new6.fm
9348,-6.396069526672363,VT64192|0|MEMB002A|+|304,21,positive,54,eve_new6.fm
9349,2.5869240760803223,VT64192|0|MEMB002A|+|304,21,negative,54,eve_new6.fm
9350,-3.5216004848480225,VT64192|0|MEMB002A|+|304,22,positive,55,eve_new6.fm
9351,-2.5216004848480225,VT64192|0|MEMB002A|+|304,22,negative,55,eve_new6.fm
9352,-2.6591038703918457,VT64192|0|MEMB002A|+|304,23,positive,56,eve_new6.fm
9353,-1.074141502380371,VT64192|0|MEMB002A|+|304,23,negative,56,eve_new6.fm
9354,-2.457470178604126,VT64192|0|MEMB002A|+|304,24,positive,57,eve_new6.fm
9355,-2.457470178604126,VT64192|0|MEMB002A|+|304,24,negative,57,eve_new6.fm
9356,-5.396069526672363,VT64192|0|MEMB002A|+|304,25,positive,58,eve_new6.fm
