,score,species,raw_position,strand,align_position,motif
0,3.285754442214966,VT64518|0|MEMB002A|+|322,0,positive,53,cad_FlyReg.fm
1,-1.2992080450057983,VT64518|0|MEMB002A|+|322,0,negative,53,cad_FlyReg.fm
2,-0.29920801520347595,VT64518|0|MEMB002A|+|322,1,positive,54,cad_FlyReg.fm
3,-1.4061232805252075,VT64518|0|MEMB002A|+|322,1,negative,54,cad_FlyReg.fm
4,-3.5216004848480225,VT64518|0|MEMB002A|+|322,2,positive,55,cad_FlyReg.fm
5,-0.9910857081413269,VT64518|0|MEMB002A|+|322,2,negative,55,cad_FlyReg.fm
6,-0.9910857081413269,VT64518|0|MEMB002A|+|322,3,positive,56,cad_FlyReg.fm
7,-1.5216004848480225,VT64518|0|MEMB002A|+|322,3,negative,56,cad_FlyReg.fm
8,-3.5216004848480225,VT64518|0|MEMB002A|+|322,4,positive,57,cad_FlyReg.fm
9,-0.9366379380226135,VT64518|0|MEMB002A|+|322,4,negative,57,cad_FlyReg.fm
10,0.5938767790794373,VT64518|0|MEMB002A|+|322,5,positive,58,cad_FlyReg.fm
11,-0.8841705322265625,VT64518|0|MEMB002A|+|322,5,negative,58,cad_FlyReg.fm
12,-1.8841705322265625,VT64518|0|MEMB002A|+|322,6,positive,59,cad_FlyReg.fm
13,0.06336206197738647,VT64518|0|MEMB002A|+|322,6,negative,59,cad_FlyReg.fm
14,-2.5216004848480225,VT64518|0|MEMB002A|+|322,7,positive,60,cad_FlyReg.fm
15,0.1158294826745987,VT64518|0|MEMB002A|+|322,7,negative,60,cad_FlyReg.fm
16,0.008914276957511902,VT64518|0|MEMB002A|+|322,8,positive,61,cad_FlyReg.fm
17,-2.106562852859497,VT64518|0|MEMB002A|+|322,8,negative,61,cad_FlyReg.fm
18,-0.29920801520347595,VT64518|0|MEMB002A|+|322,9,positive,62,cad_FlyReg.fm
19,0.6483245491981506,VT64518|0|MEMB002A|+|322,9,negative,62,cad_FlyReg.fm
20,-2.8841705322265625,VT64518|0|MEMB002A|+|322,10,positive,63,cad_FlyReg.fm
21,0.5938767790794373,VT64518|0|MEMB002A|+|322,10,negative,63,cad_FlyReg.fm
22,-1.9910857677459717,VT64518|0|MEMB002A|+|322,11,positive,64,cad_FlyReg.fm
23,-2.106562852859497,VT64518|0|MEMB002A|+|322,11,negative,64,cad_FlyReg.fm
24,-3.5216004848480225,VT64518|0|MEMB002A|+|322,12,positive,65,cad_FlyReg.fm
25,1.0633620023727417,VT64518|0|MEMB002A|+|322,12,negative,65,cad_FlyReg.fm
26,-2.106562852859497,VT64518|0|MEMB002A|+|322,13,positive,66,cad_FlyReg.fm
27,-0.5216004252433777,VT64518|0|MEMB002A|+|322,13,negative,66,cad_FlyReg.fm
28,-1.1065629720687866,VT64518|0|MEMB002A|+|322,14,positive,67,cad_FlyReg.fm
29,-3.106562852859497,VT64518|0|MEMB002A|+|322,14,negative,67,cad_FlyReg.fm
30,2.0633621215820312,VT64518|0|MEMB002A|+|322,15,positive,68,cad_FlyReg.fm
31,-1.8841705322265625,VT64518|0|MEMB002A|+|322,15,negative,68,cad_FlyReg.fm
32,0.4783995747566223,VT64518|0|MEMB002A|+|322,16,positive,72,cad_FlyReg.fm
33,-1.9910857677459717,VT64518|0|MEMB002A|+|322,16,negative,72,cad_FlyReg.fm
34,0.4783995747566223,VT64518|0|MEMB002A|+|322,17,positive,73,cad_FlyReg.fm
35,-1.9910857677459717,VT64518|0|MEMB002A|+|322,17,negative,73,cad_FlyReg.fm
36,0.4783995747566223,VT64518|0|MEMB002A|+|322,18,positive,74,cad_FlyReg.fm
37,-1.9910857677459717,VT64518|0|MEMB002A|+|322,18,negative,74,cad_FlyReg.fm
38,0.4783995747566223,VT64518|0|MEMB002A|+|322,19,positive,75,cad_FlyReg.fm
39,-1.9910857677459717,VT64518|0|MEMB002A|+|322,19,negative,75,cad_FlyReg.fm
40,1.7007919549942017,VT64518|0|MEMB002A|+|322,20,positive,76,cad_FlyReg.fm
41,-1.4061232805252075,VT64518|0|MEMB002A|+|322,20,negative,76,cad_FlyReg.fm
42,-1.5216004848480225,VT64518|0|MEMB002A|+|322,21,positive,77,cad_FlyReg.fm
43,-1.9910857677459717,VT64518|0|MEMB002A|+|322,21,negative,77,cad_FlyReg.fm
44,-0.8841705322265625,VT64518|0|MEMB002A|+|322,22,positive,78,cad_FlyReg.fm
45,0.5938767790794373,VT64518|0|MEMB002A|+|322,22,negative,78,cad_FlyReg.fm
46,-0.40612322092056274,VT64518|0|MEMB002A|+|322,23,positive,79,cad_FlyReg.fm
47,-3.5216004848480225,VT64518|0|MEMB002A|+|322,23,negative,79,cad_FlyReg.fm
48,-2.8841705322265625,VT64518|0|MEMB002A|+|322,24,positive,80,cad_FlyReg.fm
49,3.1788392066955566,VT64518|0|MEMB002A|+|322,24,negative,80,cad_FlyReg.fm
50,-2.8841705322265625,VT64518|0|MEMB002A|+|322,25,positive,81,cad_FlyReg.fm
51,0.06336206197738647,VT64518|0|MEMB002A|+|322,25,negative,81,cad_FlyReg.fm
52,-3.106562852859497,VT64518|0|MEMB002A|+|322,26,positive,82,cad_FlyReg.fm
53,-1.1065629720687866,VT64518|0|MEMB002A|+|322,26,negative,82,cad_FlyReg.fm
54,-2.106562852859497,VT64518|0|MEMB002A|+|322,27,positive,83,cad_FlyReg.fm
55,-0.5216004252433777,VT64518|0|MEMB002A|+|322,27,negative,83,cad_FlyReg.fm
56,0.4783995747566223,VT64518|0|MEMB002A|+|322,28,positive,84,cad_FlyReg.fm
57,-2.5216004848480225,VT64518|0|MEMB002A|+|322,28,negative,84,cad_FlyReg.fm
58,1.0633620023727417,VT64518|0|MEMB002A|+|322,29,positive,85,cad_FlyReg.fm
59,-2.9910857677459717,VT64518|0|MEMB002A|+|322,29,negative,85,cad_FlyReg.fm
60,1.5938767194747925,VT64518|0|MEMB002A|+|322,30,positive,86,cad_FlyReg.fm
61,-2.9910857677459717,VT64518|0|MEMB002A|+|322,30,negative,86,cad_FlyReg.fm
62,-2.9910857677459717,VT64518|0|MEMB002A|+|322,31,positive,87,cad_FlyReg.fm
63,-0.40612322092056274,VT64518|0|MEMB002A|+|322,31,negative,87,cad_FlyReg.fm
64,-1.2992080450057983,VT64518|0|MEMB002A|+|322,32,positive,88,cad_FlyReg.fm
65,3.285754442214966,VT64518|0|MEMB002A|+|322,32,negative,88,cad_FlyReg.fm
66,-2.5216004848480225,VT64518|0|MEMB002A|+|322,33,positive,89,cad_FlyReg.fm
67,-2.106562852859497,VT64518|0|MEMB002A|+|322,33,negative,89,cad_FlyReg.fm
68,-0.5216004252433777,VT64518|0|MEMB002A|+|322,34,positive,90,cad_FlyReg.fm
69,-2.106562852859497,VT64518|0|MEMB002A|+|322,34,negative,90,cad_FlyReg.fm
70,-1.5216004848480225,VT64518|0|MEMB002A|+|322,35,positive,91,cad_FlyReg.fm
71,-3.5216004848480225,VT64518|0|MEMB002A|+|322,35,negative,91,cad_FlyReg.fm
72,0.5938767790794373,VT64518|0|MEMB002A|+|322,36,positive,92,cad_FlyReg.fm
73,-2.8841705322265625,VT64518|0|MEMB002A|+|322,36,negative,92,cad_FlyReg.fm
74,-1.4061232805252075,VT64518|0|MEMB002A|+|322,37,positive,93,cad_FlyReg.fm
75,-0.29920801520347595,VT64518|0|MEMB002A|+|322,37,negative,93,cad_FlyReg.fm
76,-2.5216004848480225,VT64518|0|MEMB002A|+|322,38,positive,94,cad_FlyReg.fm
77,2.700792074203491,VT64518|0|MEMB002A|+|322,38,negative,94,cad_FlyReg.fm
78,-1.1065629720687866,VT64518|0|MEMB002A|+|322,39,positive,95,cad_FlyReg.fm
79,-1.1065629720687866,VT64518|0|MEMB002A|+|322,39,negative,95,cad_FlyReg.fm
80,2.700792074203491,VT64518|0|MEMB002A|+|322,40,positive,96,cad_FlyReg.fm
81,-2.5216004848480225,VT64518|0|MEMB002A|+|322,40,negative,96,cad_FlyReg.fm
82,-0.9366379380226135,VT64518|0|MEMB002A|+|322,41,positive,97,cad_FlyReg.fm
83,-2.9910857677459717,VT64518|0|MEMB002A|+|322,41,negative,97,cad_FlyReg.fm
84,-1.5216004848480225,VT64518|0|MEMB002A|+|322,42,positive,98,cad_FlyReg.fm
85,-0.9910857081413269,VT64518|0|MEMB002A|+|322,42,negative,98,cad_FlyReg.fm
86,-1.5216004848480225,VT64518|0|MEMB002A|+|322,43,positive,112,cad_FlyReg.fm
87,-3.5216004848480225,VT64518|0|MEMB002A|+|322,43,negative,112,cad_FlyReg.fm
88,-0.5216004252433777,VT64518|0|MEMB002A|+|322,44,positive,113,cad_FlyReg.fm
89,-1.8841705322265625,VT64518|0|MEMB002A|+|322,44,negative,113,cad_FlyReg.fm
