,score,species,raw_position,strand,align_position,motif
9306,-2.8841705322265625,VT64192|0|MEMB002A|+|304,0,positive,17,cad_FlyReg.fm
9307,2.648324489593506,VT64192|0|MEMB002A|+|304,0,negative,17,cad_FlyReg.fm
9308,-4.106563091278076,VT64192|0|MEMB002A|+|304,1,positive,18,cad_FlyReg.fm
9309,-0.5216004252433777,VT64192|0|MEMB002A|+|304,1,negative,18,cad_FlyReg.fm
9310,0.008914276957511902,VT64192|0|MEMB002A|+|304,2,positive,19,cad_FlyReg.fm
9311,-2.106562852859497,VT64192|0|MEMB002A|+|304,2,negative,19,cad_FlyReg.fm
9312,-0.29920801520347595,VT64192|0|MEMB002A|+|304,3,positive,20,cad_FlyReg.fm
9313,0.6483245491981506,VT64192|0|MEMB002A|+|304,3,negative,20,cad_FlyReg.fm
9314,-2.9910857677459717,VT64192|0|MEMB002A|+|304,4,positive,21,cad_FlyReg.fm
9315,-0.9910857081413269,VT64192|0|MEMB002A|+|304,4,negative,21,cad_FlyReg.fm
9316,-3.106562852859497,VT64192|0|MEMB002A|+|304,5,positive,22,cad_FlyReg.fm
9317,1.4783995151519775,VT64192|0|MEMB002A|+|304,5,negative,22,cad_FlyReg.fm
9318,-0.9910857081413269,VT64192|0|MEMB002A|+|304,6,positive,23,cad_FlyReg.fm
9319,-1.5216004848480225,VT64192|0|MEMB002A|+|304,6,negative,23,cad_FlyReg.fm
9320,0.7007919549942017,VT64192|0|MEMB002A|+|304,7,positive,24,cad_FlyReg.fm
9321,0.06336206197738647,VT64192|0|MEMB002A|+|304,7,negative,24,cad_FlyReg.fm
9322,-2.8841705322265625,VT64192|0|MEMB002A|+|304,8,positive,25,cad_FlyReg.fm
9323,0.5938767790794373,VT64192|0|MEMB002A|+|304,8,negative,25,cad_FlyReg.fm
9324,-1.8841705322265625,VT64192|0|MEMB002A|+|304,9,positive,26,cad_FlyReg.fm
9325,-0.5216004252433777,VT64192|0|MEMB002A|+|304,9,negative,26,cad_FlyReg.fm
9326,-4.106563091278076,VT64192|0|MEMB002A|+|304,10,positive,27,cad_FlyReg.fm
9327,-0.5216004252433777,VT64192|0|MEMB002A|+|304,10,negative,27,cad_FlyReg.fm
9328,-2.106562852859497,VT64192|0|MEMB002A|+|304,11,positive,28,cad_FlyReg.fm
9329,-0.5216004252433777,VT64192|0|MEMB002A|+|304,11,negative,28,cad_FlyReg.fm
9330,0.4783995747566223,VT64192|0|MEMB002A|+|304,12,positive,29,cad_FlyReg.fm
9331,-2.5216004848480225,VT64192|0|MEMB002A|+|304,12,negative,29,cad_FlyReg.fm
9332,1.7007919549942017,VT64192|0|MEMB002A|+|304,13,positive,30,cad_FlyReg.fm
9333,-1.4061232805252075,VT64192|0|MEMB002A|+|304,13,negative,30,cad_FlyReg.fm
9334,-0.29920801520347595,VT64192|0|MEMB002A|+|304,14,positive,31,cad_FlyReg.fm
9335,-1.4061232805252075,VT64192|0|MEMB002A|+|304,14,negative,31,cad_FlyReg.fm
9336,-3.5216004848480225,VT64192|0|MEMB002A|+|304,15,positive,48,cad_FlyReg.fm
9337,-0.9910857081413269,VT64192|0|MEMB002A|+|304,15,negative,48,cad_FlyReg.fm
9338,-2.106562852859497,VT64192|0|MEMB002A|+|304,16,positive,49,cad_FlyReg.fm
9339,-0.5216004252433777,VT64192|0|MEMB002A|+|304,16,negative,49,cad_FlyReg.fm
9340,-1.5216004848480225,VT64192|0|MEMB002A|+|304,17,positive,50,cad_FlyReg.fm
